Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Xchanging Solutions Ltd,XCHANGING,IT Services & Consulting,1482.560653,133.08,108.21610602394163,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING"
Ramco Systems Ltd,RAMCOSYS,IT Services & Consulting,1349.5439,364.5,-5.578241226,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS"
Trident Techlabs Ltd,TECHLABS,IT Services & Consulting,1273.441606,736.9,136.05145364957264,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS"
Ksolves India Ltd,KSOLVES,IT Services & Consulting,1266.45792,1068.2,37.07429508196721,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES"
Sahana System Ltd,SAHANA,IT Services & Consulting,1232.680751,1496.65,67.69251789621084,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES,SAHANA"
Allied Digital Services Ltd,ADSL,IT Services & Consulting,1184.365518,213.66,25.83130899886591,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES,SAHANA,ADSL"
Mindteck (India) Ltd,MINDTECK,IT Services & Consulting,1126.00667,442.75,41.23056280666433,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES,SAHANA,ADSL,MINDTECK"
Aurum Proptech Ltd,AURUM,IT Services & Consulting,1110.7956863020001,174.72,-19.9245863,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES,SAHANA,ADSL,MINDTECK,AURUM"
Ceinsys Tech Ltd,CEINSYSTECH,IT Services & Consulting,1006.3434612299999,615.9,28.76088771734782,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES,SAHANA,ADSL,MINDTECK,AURUM,CEINSYSTECH"
Tracxn Technologies Ltd,TRACXN,IT Services & Consulting,1006.0396575299999,96.3,154.53758180184332,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC,XCHANGING,RAMCOSYS,TECHLABS,KSOLVES,SAHANA,ADSL,MINDTECK,AURUM,CEINSYSTECH,TRACXN"
