Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Spenta International Ltd,SPENTA,Apparel & Accessories,33.21337689,120.15,30.193978990909038,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA"
7NR Retail Ltd,7NR,Apparel & Accessories,21.9293244,7.83,-19.93574945,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR"
Samtex Fashions Ltd,SAMTEX,Apparel & Accessories,21.158,2.84,-4.435639413,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX"
Super Fine Knitters Ltd,SKL,Apparel & Accessories,18.73832184,15.12,31.759867525423726,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX,SKL"
Meyer Apparel Ltd,MAL,Apparel & Accessories,17.5485204,2.18,-9.485686703,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX,SKL,MAL"
SK International Export Ltd,SKIEL,Apparel & Accessories,13.16085743,17.95,-8.715799623,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX,SKL,MAL,SKIEL"
NB Footwear Ltd,NBFOOT,Apparel & Accessories,13.0545,9.67,-68.70789474,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX,SKL,MAL,SKIEL,NBFOOT"
Gangotri Textiles Ltd,GANGOTRI,Apparel & Accessories,4.500819492,1.38,-64.29742131,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX,SKL,MAL,SKIEL,NBFOOT,GANGOTRI"
Radhagobind Commercial Ltd,RCL,Apparel & Accessories,3.2976,2.29,-0.438510638,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD,SPENTA,7NR,SAMTEX,SKL,MAL,SKIEL,NBFOOT,GANGOTRI,RCL"
Samvardhana Motherson International Ltd,MOTHERSON,Auto Parts,133021.1514,196.3,48.973253594941575,,MOTHERSON
Bosch Ltd,BOSCHLTD,Auto Parts,101371.7052,34370.7,40.69028428322563,,"MOTHERSON,BOSCHLTD"
Schaeffler India Ltd,SCHAEFFLER,Auto Parts,65079.37756,4163.65,72.38924335337369,,"MOTHERSON,BOSCHLTD,SCHAEFFLER"
UNO Minda Ltd,UNOMINDA,Auto Parts,59649.88186,1038.9,67.76008662522281,,"MOTHERSON,BOSCHLTD,SCHAEFFLER,UNOMINDA"
Sona BLW Precision Forgings Ltd,SONACOMS,Auto Parts,39443.206776909996,672.55,76.25559550876748,,"MOTHERSON,BOSCHLTD,SCHAEFFLER,UNOMINDA,SONACOMS"
