Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,
Thirumalai Chemicals Ltd,TIRUMALCHM,Commodity Chemicals,3415.667683,333.6,-88.05536693,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM"
Kingfa Science and Technology (India) Ltd,KINGFA,Commodity Chemicals,3325.411486,2745.9,27.1417849,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA"
Refex Industries Ltd,REFEX,Commodity Chemicals,3149.945064,260.95,33.55288735,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,Commodity Chemicals,2515.824288,428.55,18.71475332,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP"
Vidhi Specialty Food Ingredients Ltd,VIDHIING,Commodity Chemicals,2321.4436,464.8,63.67097093,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING"
Meghmani Organics Ltd,MOL,Commodity Chemicals,2258.564508,88.81,-21.3011837,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL"
Raghav Productivity Enhancers Ltd,RPEL,Commodity Chemicals,2247.289066,979.1,86.50073387,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL"
Sigachi Industries Ltd,SIGACHI,Commodity Chemicals,2176.589107,66.32,38.07888571,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI"
Gocl Corporation Ltd,GOCLCORP,Commodity Chemicals,2162.104151,436.15,44.80116352,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP"
DCW Ltd,DCW,Commodity Chemicals,2054.574073,69.61,131.1988553,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW"
Sadhana Nitro Chem Ltd,SADHNANIQ,Commodity Chemicals,2048.114567,82.5,501.9888645,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ"
Agarwal Industrial Corporation Ltd,AGARIND,Commodity Chemicals,1814.529384,1213.1,16.61352668,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND"
Amines and Plasticizers Ltd,AMNPLST,Commodity Chemicals,1785.399,324.5,44.8254833,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST"
Jyoti Resins and Adhesives Ltd,JYOTIRES,Commodity Chemicals,1719.66,1433.05,25.62067938,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES"
Andhra Sugars Ltd,ANDHRSUGAR,Commodity Chemicals,1572.752666,116.04,20.93932453,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR"
Platinum Industries Ltd,PLATIND,Commodity Chemicals,1568.654373,285.6,35.87135543,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND"
ULTRAMARINE & PIGMENTS Ltd,ULTRAMAR,Commodity Chemicals,1547.308,529.9,26.86298611,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR"
Ester Industries Ltd,ESTER,Commodity Chemicals,1415.135284,150.62,-11.69050214,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER"
Chemfab Alkalis Ltd,CHEMFAB,Commodity Chemicals,1269.546833,889.25,48.21674261,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB"
Pondy Oxides and Chemicals Ltd,POCL,Commodity Chemicals,1246.093353,1459.85,39.08699351,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL"
Kamdhenu Ventures Ltd,KAMOPAINTS,Commodity Chemicals,1237.30128,39.36,89.33583249,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS"
JG Chemicals Ltd,JGCHEM,Commodity Chemicals,1164.609792,297.2,37.7507226,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM"
Valiant Organics Ltd,VALIANTORG,Commodity Chemicals,1100.38233,399.05,-131.1540322,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG"
TGV SRAAC Ltd,TGVSL,Commodity Chemicals,1096.599552,102.4,18.05993992,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL"
Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,Commodity Chemicals,1052.031879,612.9,13.32191819,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD"
Tuticorin Alkali Chemicals and Fertilizers Ltd,TUTIALKA,Commodity Chemicals,1029.512764,84.5,14.78760074,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA"
Bodal Chemicals Ltd,BODALCHEM,Commodity Chemicals,1017.134423,80.86,157.2077933,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM"
Kothari Petrochemicals Ltd,KOTHARIPET,Commodity Chemicals,1009.098067,171.48,15.8190636,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET"
Transpek Industry Ltd,TRANSPEK,Commodity Chemicals,963.4827247,1724.95,24.98658518,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK"
Andhra Petrochemicals Ltd,ANDHRAPET,Commodity Chemicals,929.164446,109.35,14.65327939,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET"
Primo Chemicals Ltd,PRIMO,Commodity Chemicals,907.0906725,37.43,-35.81092272,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO"
Tamilnadu Petroproducts Ltd,TNPETRO,Commodity Chemicals,897.0155958,99.7,17.91880934,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO"
Nikhil Adhesives Ltd,NIKHILAD,Commodity Chemicals,622.98708,135.6,46.98243439,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO,NIKHILAD"
Indo Borax and Chemicals Ltd,INDOBORAX,Commodity Chemicals,601.14197,187.33,15.42180528,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO,NIKHILAD,INDOBORAX"
National Peroxide Ltd,NPL,Commodity Chemicals,589.69967,1026.1,35.10117083,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO,NIKHILAD,INDOBORAX,NPL"
Diamines and Chemicals Ltd,DIAMINESQ,Commodity Chemicals,576.0813312,588.8,37.23861223,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO,NIKHILAD,INDOBORAX,NPL,DIAMINESQ"
Bharat Agri Fert & Realty Ltd,BHARATAGRI,Commodity Chemicals,533.5723355,100.95,-166.7413548,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO,NIKHILAD,INDOBORAX,NPL,DIAMINESQ,BHARATAGRI"
Rubfila International Ltd,RUBFILA,Commodity Chemicals,513.642162,94.65,20.22213236,"SOLARINDS,LINDEINDIA,DEEPAKNTR,SUMICHEM,CASTROLIND,HSCL,PCBL,ACI,EPIGRAL,GULFOILLUB,GRWRHITECH,RAIN,GUJALKALI,NOCIL,GHCL,STYRENIX,TIDEWATER,SOTL,DDEVPLASTIK,INDIAGLYCO,POLYPLEX,BEPL,PREMEXPLN,TIRUMALCHM,KINGFA,REFEX,IOLCP,VIDHIING,MOL,RPEL,SIGACHI,GOCLCORP,DCW,SADHNANIQ,AGARIND,AMNPLST,JYOTIRES,ANDHRSUGAR,PLATIND,ULTRAMAR,ESTER,CHEMFAB,POCL,KAMOPAINTS,JGCHEM,VALIANTORG,TGVSL,SRHHYPOLTD,TUTIALKA,BODALCHEM,KOTHARIPET,TRANSPEK,ANDHRAPET,PRIMO,TNPETRO,NIKHILAD,INDOBORAX,NPL,DIAMINESQ,BHARATAGRI,RUBFILA"
